index,Index,Label,unit,start,last,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MPU5700082       ,MPU5700082       ,"Capital intensity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,44.305,43.421,43.929,44.997,47.38,48.336,47.727,46.446,46.742,47.876,48.384,49.915,52.656,54.75,59.233,65.509,67.733,69.997,73.117,75.528,78.336,85.719,95.107,96.379,99.579,100.0,100.179,97.194,95.591,95.894,94.436,96.225,95.873,107.394,
MPU5700083       ,MPU5700083       ,"Capital intensity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-2.0,1.2,2.4,5.3,2.0,-1.3,-2.7,0.6,2.4,1.1,3.2,5.5,4.0,8.2,10.6,3.4,3.3,4.5,3.3,3.7,9.4,11.0,1.3,3.3,0.4,0.2,-3.0,-1.6,0.3,-1.5,1.9,-0.4,12.0,
MPU5700152       ,MPU5700152       ,"Contribution of capital intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,92.467,92.354,92.42,92.559,92.85,92.967,92.896,92.748,92.781,92.903,92.958,93.119,93.438,93.694,94.233,95.012,95.304,95.61,96.046,96.42,96.871,97.964,99.291,99.475,99.939,100.0,100.026,99.577,99.321,99.373,99.125,99.426,99.366,101.478,
MPU5700153       ,MPU5700153       ,"Contribution of capital intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-0.1,0.1,0.2,0.3,0.1,-0.1,-0.2,0.0,0.1,0.1,0.2,0.3,0.3,0.6,0.8,0.3,0.3,0.5,0.4,0.5,1.1,1.4,0.2,0.5,0.1,0.0,-0.4,-0.3,0.1,-0.2,0.3,-0.1,2.1,
MPU5700162       ,MPU5700162       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,98.892,98.888,98.905,98.944,99.002,99.052,99.066,99.062,99.071,99.094,99.116,99.159,99.221,99.273,99.342,99.423,99.469,99.528,99.618,99.717,99.828,99.978,100.103,100.079,100.058,100.0,99.927,99.836,99.761,99.708,99.654,99.627,99.592,99.625,
MPU5700163       ,MPU5700163       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,
MPU5700172       ,MPU5700172       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,95.596,95.458,95.479,95.552,95.753,95.8,95.705,95.551,95.551,95.614,95.596,95.646,95.817,95.936,96.313,96.902,97.092,97.27,97.507,97.67,97.879,98.583,99.514,99.671,100.026,100.0,99.977,99.575,99.342,99.328,99.07,99.269,99.212,100.869,
MPU5700173       ,MPU5700173       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-0.1,0.0,0.1,0.2,0.0,-0.1,-0.2,0.0,0.1,0.0,0.1,0.2,0.1,0.4,0.6,0.2,0.2,0.2,0.2,0.2,0.7,0.9,0.2,0.4,0.0,0.0,-0.4,-0.2,0.0,-0.3,0.2,-0.1,1.7,
MPU5700182       ,MPU5700182       ,"Contribution of labor composition to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,96.868,96.979,97.076,97.315,97.498,97.983,98.327,98.605,98.9,99.222,99.404,99.444,98.979,98.804,98.47,98.708,98.576,98.463,98.508,98.948,98.916,99.068,99.169,99.597,99.931,100.0,99.786,99.768,100.088,100.631,100.963,100.927,100.954,101.064,
MPU5700183       ,MPU5700183       ,"Contribution of labor composition to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,0.1,0.1,0.2,0.2,0.5,0.4,0.3,0.3,0.3,0.2,0.0,-0.5,-0.2,-0.3,0.2,-0.1,-0.1,0.0,0.4,0.0,0.2,0.1,0.4,0.3,0.1,-0.2,0.0,0.3,0.5,0.3,0.0,0.0,0.1,
MPU5700192       ,MPU5700192       ,"Contribution of research and development (R&D) intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.35,99.342,99.342,99.347,99.364,99.369,99.361,99.346,99.341,99.348,99.347,99.354,99.367,99.378,99.41,99.456,99.482,99.508,99.538,99.57,99.607,99.68,99.793,99.862,99.947,100.0,100.05,100.07,100.092,100.138,100.154,100.217,100.249,100.516,
MPU5700193       ,MPU5700193       ,"Contribution of research and development (R&D) intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.3,
MPU5700202       ,MPU5700202       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,98.586,98.597,98.613,98.637,98.667,98.693,98.71,98.726,98.746,98.769,98.811,98.868,98.942,99.016,99.089,99.172,99.216,99.278,99.383,99.491,99.606,99.786,99.945,99.908,99.932,100.0,100.052,100.059,100.078,100.142,100.186,100.249,100.247,100.396,
MPU5700203       ,MPU5700203       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,
MPU5700512       ,MPU5700512       ,"Real sectoral output for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,117.09,120.57,120.966,124.903,120.608,126.973,126.717,128.129,129.955,130.725,132.964,134.047,135.289,136.045,129.12,123.549,119.571,120.643,123.573,124.322,127.575,119.936,101.303,100.997,99.736,100.0,99.587,97.7,96.535,98.381,97.843,97.84,91.959,83.934,
MPU5700513       ,MPU5700513       ,"Real sectoral output for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,3.0,0.3,3.3,-3.4,5.3,-0.2,1.1,1.4,0.6,1.7,0.8,0.9,0.6,-5.1,-4.3,-3.2,0.9,2.4,0.6,2.6,-6.0,-15.5,-0.3,-1.2,0.3,-0.4,-1.9,-1.2,1.9,-0.5,0.0,-6.0,-8.7,
MPU5700552       ,MPU5700552       ,"Energy input for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,119.183,117.289,121.496,129.643,127.145,136.005,130.268,118.442,115.425,113.329,98.219,101.035,179.846,248.384,317.573,144.548,117.373,96.475,105.88,82.582,107.99,111.629,97.872,92.619,93.187,100.0,94.655,85.545,81.928,91.203,81.39,70.938,62.342,56.187,
MPU5700553       ,MPU5700553       ,"Energy input for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-1.6,3.6,6.7,-1.9,7.0,-4.2,-9.1,-2.5,-1.8,-13.3,2.9,78.0,38.1,27.9,-54.5,-18.8,-17.8,9.7,-22.0,30.8,3.4,-12.3,-5.4,0.6,7.3,-5.3,-9.6,-4.2,11.3,-10.8,-12.8,-12.1,-9.9,
MPU5700562       ,MPU5700562       ,"Materials input for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,175.747,175.672,176.142,185.724,181.952,193.94,202.294,203.082,206.843,216.449,229.73,229.908,219.791,204.742,179.142,171.7,157.516,166.105,159.217,150.209,146.097,139.98,111.227,112.164,105.85,100.0,98.383,99.362,103.98,108.635,100.908,94.923,86.423,81.623,
MPU5700563       ,MPU5700563       ,"Materials input for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.3,5.4,-2.0,6.6,4.3,0.4,1.9,4.6,6.1,0.1,-4.4,-6.8,-12.5,-4.2,-8.3,5.5,-4.1,-5.7,-2.7,-4.2,-20.5,0.8,-5.6,-5.5,-1.6,1.0,4.6,4.5,-7.1,-5.9,-9.0,-5.6,
MPU5700572       ,MPU5700572       ,"Services Input for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,132.489,127.446,125.006,125.365,113.19,111.253,109.871,105.029,105.432,108.52,114.16,126.21,139.361,158.833,174.372,171.913,159.88,139.853,141.374,137.253,144.303,112.056,104.459,95.222,91.494,100.0,96.751,88.418,82.95,85.868,94.631,97.506,93.485,81.644,
MPU5700573       ,MPU5700573       ,"Services Input for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-3.8,-1.9,0.3,-9.7,-1.7,-1.2,-4.4,0.4,2.9,5.2,10.6,10.4,14.0,9.8,-1.4,-7.0,-12.5,1.1,-2.9,5.1,-22.3,-6.8,-8.8,-3.9,9.3,-3.2,-8.6,-6.2,3.5,10.2,3.0,-4.1,-12.7,
MPU5700611       ,MPU5700611       ,"Sectoral output, billions of current dollars for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,64.548,68.802,72.073,76.073,74.705,79.535,81.42,83.516,89.968,92.458,94.287,96.801,98.026,100.733,96.934,92.179,89.441,90.939,94.503,97.044,100.268,96.223,80.978,80.945,81.021,81.131,81.095,80.046,79.246,80.714,80.754,81.465,78.864,75.525,
MPU5700621       ,MPU5700621       ,"Capital costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,4.118,3.98,4.682,4.571,4.629,5.078,4.656,5.032,4.643,5.405,4.98,5.667,6.813,7.105,7.31,8.113,8.591,8.961,10.424,12.497,12.746,11.741,11.088,11.529,11.544,11.813,12.175,11.812,12.809,13.498,12.795,13.346,12.953,15.591,
MPU5700631       ,MPU5700631       ,"Labor costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,22.036,24.296,25.427,26.853,26.739,28.433,28.742,29.666,30.582,31.412,31.963,33.492,34.796,35.978,34.904,33.518,33.096,33.246,33.453,33.717,34.341,32.883,28.037,27.415,26.731,26.12,26.316,26.734,26.883,26.955,27.037,27.197,27.519,26.238,
MPU5700641       ,MPU5700641       ,"Energy costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,0.87,0.869,0.928,1.021,1.044,1.145,1.13,1.04,1.026,1.025,0.891,0.876,1.533,2.263,3.058,1.355,1.215,1.09,1.437,1.225,1.68,1.959,1.482,1.49,1.591,1.655,1.611,1.536,1.31,1.341,1.298,1.237,1.09,0.892,
MPU5700651       ,MPU5700651       ,"Materials costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,28.634,30.73,32.092,34.332,33.511,35.883,37.736,38.833,44.475,44.94,46.072,45.055,41.794,39.998,34.48,32.085,30.14,32.815,33.652,33.913,34.514,36.075,27.813,28.918,29.903,28.866,28.567,28.395,27.284,27.628,26.648,25.922,23.914,21.38,
MPU5700661       ,MPU5700661       ,"Services costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,8.89,8.927,8.943,9.295,8.783,8.995,9.157,8.945,9.242,9.676,10.381,11.712,13.09,15.39,17.182,17.108,16.398,14.827,15.537,15.693,16.987,13.565,12.557,11.593,11.251,12.678,12.425,11.568,10.961,11.292,12.976,13.764,13.388,11.424,
MPU5700671       ,MPU5700671       ,"Capital share for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,0.064,0.058,0.065,0.06,0.062,0.064,0.057,0.06,0.052,0.058,0.053,0.059,0.07,0.071,0.075,0.088,0.096,0.099,0.11,0.129,0.127,0.122,0.137,0.142,0.142,0.146,0.15,0.148,0.162,0.167,0.158,0.164,0.164,0.206,
MPU5700681       ,MPU5700681       ,"Labor share for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,0.341,0.353,0.353,0.353,0.358,0.357,0.353,0.355,0.34,0.34,0.339,0.346,0.355,0.357,0.36,0.364,0.37,0.366,0.354,0.347,0.342,0.342,0.346,0.339,0.33,0.322,0.325,0.334,0.339,0.334,0.335,0.334,0.349,0.347,
MPU5700691       ,MPU5700691       ,"Energy share for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,0.013,0.013,0.013,0.013,0.014,0.014,0.014,0.012,0.011,0.011,0.009,0.009,0.016,0.022,0.032,0.015,0.014,0.012,0.015,0.013,0.017,0.02,0.018,0.018,0.02,0.02,0.02,0.019,0.017,0.017,0.016,0.015,0.014,0.012,
MPU5700701       ,MPU5700701       ,"Materials share for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,0.444,0.447,0.445,0.451,0.449,0.451,0.463,0.465,0.494,0.486,0.489,0.465,0.426,0.397,0.356,0.348,0.337,0.361,0.356,0.349,0.344,0.375,0.343,0.357,0.369,0.356,0.352,0.355,0.344,0.342,0.33,0.318,0.303,0.283,
MPU5700711       ,MPU5700711       ,"Services share for Printing and related support activities (NAICS 323), Levels",1,1987-A01,2020-A01,0.138,0.13,0.124,0.122,0.118,0.113,0.112,0.107,0.103,0.105,0.11,0.121,0.134,0.153,0.177,0.186,0.183,0.163,0.164,0.162,0.169,0.141,0.155,0.143,0.139,0.156,0.153,0.145,0.138,0.14,0.161,0.169,0.17,0.151,
MPU5700742       ,MPU5700742       ,"Contribution of energy intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.517,99.431,99.45,99.525,99.538,99.634,99.544,99.378,99.337,99.333,99.167,99.194,99.921,100.545,101.382,99.759,99.51,99.293,99.453,99.131,99.549,99.748,99.72,99.704,99.823,100.0,99.92,99.708,99.635,99.845,99.657,99.494,99.329,99.373,
MPU5700743       ,MPU5700743       ,"Contribution of energy intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-0.1,0.0,0.1,0.0,0.1,-0.1,-0.2,0.0,0.0,-0.2,0.0,0.7,0.6,0.8,-1.6,-0.2,-0.2,0.2,-0.3,0.4,0.2,0.0,0.0,0.1,0.2,-0.1,-0.2,-0.1,0.2,-0.2,-0.2,-0.2,0.0,
MPU5700762       ,MPU5700762       ,"Contribution of materials intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,101.829,99.575,98.807,100.84,101.217,104.177,105.197,103.865,104.333,107.486,109.562,109.641,108.186,105.255,102.422,104.118,102.181,105.024,104.392,102.823,102.495,103.661,99.547,101.472,101.414,100.0,99.955,100.04,101.72,103.973,101.369,100.437,98.003,100.357,
MPU5700763       ,MPU5700763       ,"Contribution of materials intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-2.2,-0.8,2.1,0.4,2.9,1.0,-1.3,0.5,3.0,1.9,0.1,-1.3,-2.7,-2.7,1.7,-1.9,2.8,-0.6,-1.5,-0.3,1.1,-4.0,1.9,-0.1,-1.4,0.0,0.1,1.7,2.2,-2.5,-0.9,-2.4,2.4,
MPU5700772       ,MPU5700772       ,"Contribution of services intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,96.983,95.839,95.362,95.307,94.472,94.287,93.933,93.149,93.098,93.526,93.832,94.934,96.323,98.203,100.738,102.116,101.343,99.46,100.054,99.821,100.962,98.201,98.886,98.206,98.433,100.0,99.722,98.284,97.431,98.174,99.593,100.626,100.162,100.205,
MPU5700773       ,MPU5700773       ,"Contribution of services intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-1.2,-0.5,-0.1,-0.9,-0.2,-0.4,-0.8,-0.1,0.5,0.3,1.2,1.5,2.0,2.6,1.4,-0.8,-1.9,0.6,-0.2,1.1,-2.7,0.7,-0.7,0.2,1.6,-0.3,-1.4,-0.9,0.8,1.4,1.0,-0.5,0.0,
MPU5700782       ,MPU5700782       ,"Contribution of intermediate inputs intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,98.26,94.871,93.688,95.633,95.162,97.847,98.345,96.129,96.469,99.838,101.927,103.228,104.112,103.915,104.594,106.065,103.046,103.719,103.878,101.747,103.014,101.538,98.164,99.357,99.649,100.0,99.597,98.036,98.745,101.917,100.609,100.553,97.503,99.933,
MPU5700783       ,MPU5700783       ,"Contribution of intermediate inputs intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-3.4,-1.2,2.1,-0.5,2.8,0.5,-2.3,0.4,3.5,2.1,1.3,0.9,-0.2,0.7,1.4,-2.8,0.7,0.2,-2.1,1.2,-1.4,-3.3,1.2,0.3,0.4,-0.4,-1.6,0.7,3.2,-1.3,-0.1,-3.0,2.5,
MPU5750012       ,MPU5750012       ,"Total factor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,84.221,85.28,85.069,82.167,81.713,88.51,97.725,93.799,91.643,94.996,101.167,108.365,101.237,104.699,108.85,101.896,120.78,118.728,110.425,107.591,103.894,112.091,106.643,109.281,104.076,100.0,101.893,111.212,111.586,101.169,104.808,109.247,111.01,110.263,
MPU5750013       ,MPU5750013       ,"Total factor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago",3,1988-A01,2020-A01,,1.3,-0.2,-3.4,-0.6,8.3,10.4,-4.0,-2.3,3.7,6.5,7.1,-6.6,3.4,4.0,-6.4,18.5,-1.7,-7.0,-2.6,-3.4,7.9,-4.9,2.5,-4.8,-3.9,1.9,9.1,0.3,-9.3,3.6,4.2,1.6,-0.7,
MPU5750032       ,MPU5750032       ,"Combined inputs for Petroleum and coal products (NAICS 324), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,89.868,90.808,91.546,95.581,95.68,90.119,84.258,88.419,92.339,91.496,89.026,84.436,89.439,87.353,83.107,89.759,76.699,80.14,86.382,88.859,92.541,86.3,89.269,90.678,96.969,100.0,100.99,94.678,94.633,105.822,103.238,100.933,98.68,85.12,
MPU5750033       ,MPU5750033       ,"Combined inputs for Petroleum and coal products (NAICS 324), % Change Year Ago",3,1988-A01,2020-A01,,1.0,0.8,4.4,0.1,-5.8,-6.5,4.9,4.4,-0.9,-2.7,-5.2,5.9,-2.3,-4.9,8.0,-14.6,4.5,7.8,2.9,4.1,-6.7,3.4,1.6,6.9,3.1,1.0,-6.3,0.0,11.8,-2.4,-2.2,-2.2,-13.7,
MPU5750042       ,MPU5750042       ,"Capital input for Petroleum and coal products (NAICS 324), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,80.766,80.777,81.002,81.671,82.542,83.593,84.279,84.65,85.695,87.613,88.34,88.116,87.033,86.059,86.907,88.771,89.093,87.941,89.404,89.742,91.687,97.459,96.083,97.328,99.034,100.0,104.071,108.672,110.31,113.776,117.791,121.791,122.849,121.989,
MPU5750043       ,MPU5750043       ,"Capital input for Petroleum and coal products (NAICS 324), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.3,0.8,1.1,1.3,0.8,0.4,1.2,2.2,0.8,-0.3,-1.2,-1.1,1.0,2.1,0.4,-1.3,1.7,0.4,2.2,6.3,-1.4,1.3,1.8,1.0,4.1,4.4,1.5,3.1,3.5,3.4,0.9,-0.7,
MPU5750052       ,MPU5750052       ,"Labor input for Petroleum and coal products (NAICS 324), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,117.153,115.98,113.32,114.873,115.059,112.571,112.175,112.644,108.076,108.678,107.724,107.627,103.568,97.571,97.674,93.075,91.971,89.554,90.893,92.321,89.953,95.39,91.655,90.882,91.547,100.0,97.428,98.973,96.899,97.75,95.78,97.876,98.752,86.782,
MPU5750053       ,MPU5750053       ,"Labor input for Petroleum and coal products (NAICS 324), % Change Year Ago",3,1988-A01,2020-A01,,-1.0,-2.3,1.4,0.2,-2.2,-0.4,0.4,-4.1,0.6,-0.9,-0.1,-3.8,-5.8,0.1,-4.7,-1.2,-2.6,1.5,1.6,-2.6,6.0,-3.9,-0.8,0.7,9.2,-2.6,1.6,-2.1,0.9,-2.0,2.2,0.9,-12.1,
MPU5750062       ,MPU5750062       ,"Labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,58.475,60.476,62.335,62.828,62.466,65.59,68.659,69.614,74.685,76.693,81.907,83.37,87.372,94.025,92.532,97.01,99.299,103.853,102.295,98.928,102.384,98.999,104.458,110.231,112.011,100.0,106.447,108.175,112.064,113.215,114.718,111.648,108.059,110.717,
MPU5750063       ,MPU5750063       ,"Labor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago",3,1988-A01,2020-A01,,3.4,3.1,0.8,-0.6,5.0,4.7,1.4,7.3,2.7,6.8,1.8,4.8,7.6,-1.6,4.8,2.4,4.6,-1.5,-3.3,3.5,-3.3,5.5,5.5,1.6,-10.7,6.4,1.6,3.6,1.0,1.3,-2.7,-3.2,2.5,
MPU5750072       ,MPU5750072       ,"Capital productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,93.712,95.87,96.142,96.163,94.718,95.419,97.701,97.976,98.747,99.206,101.953,103.84,104.036,106.273,104.091,103.03,103.978,108.196,106.693,106.533,104.862,99.256,99.08,101.814,101.906,100.0,98.876,96.89,95.728,94.096,91.859,90.537,89.17,76.938,
MPU5750073       ,MPU5750073       ,"Capital productivity for Petroleum and coal products (NAICS 324), % Change Year Ago",3,1988-A01,2020-A01,,2.3,0.3,0.0,-1.5,0.7,2.4,0.3,0.8,0.5,2.8,1.9,0.2,2.2,-2.1,-1.0,0.9,4.1,-1.4,-0.1,-1.6,-5.3,-0.2,2.8,0.1,-1.9,-1.1,-2.0,-1.2,-1.7,-2.4,-1.4,-1.5,-13.7,
MPU5750082       ,MPU5750082       ,"Capital intensity for Petroleum and coal products (NAICS 324), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,62.399,63.081,64.836,65.335,65.949,68.739,70.274,71.052,75.632,77.306,80.338,80.287,83.983,88.475,88.895,94.157,95.5,95.985,95.878,92.861,97.637,99.741,105.428,108.268,109.916,100.0,107.657,111.647,117.066,120.318,124.884,123.318,121.183,143.904,
MPU5750083       ,MPU5750083       ,"Capital intensity for Petroleum and coal products (NAICS 324), % Change Year Ago",3,1988-A01,2020-A01,,1.1,2.8,0.8,0.9,4.2,2.2,1.1,6.4,2.2,3.9,-0.1,4.6,5.3,0.5,5.9,1.4,0.5,-0.1,-3.1,5.1,2.2,5.7,2.7,1.5,-9.0,7.7,3.7,4.9,2.8,3.8,-1.3,-1.7,18.7,
MPU5750152       ,MPU5750152       ,"Contribution of capital intensity to labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,90.985,91.119,91.535,91.645,91.78,92.397,92.776,92.979,94.007,94.331,95.004,94.988,96.1,97.106,97.211,98.514,98.856,99.005,98.973,98.134,99.326,99.79,100.907,101.423,101.701,100.0,101.282,101.956,103.094,103.711,104.466,104.137,103.652,108.616,
MPU5750153       ,MPU5750153       ,"Contribution of capital intensity to labor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago",3,1988-A01,2020-A01,,0.1,0.5,0.1,0.1,0.7,0.4,0.2,1.1,0.3,0.7,0.0,1.2,1.0,0.1,1.3,0.3,0.2,0.0,-0.8,1.2,0.5,1.1,0.5,0.3,-1.7,1.3,0.7,1.1,0.6,0.7,-0.3,-0.5,4.8,
MPU5750162       ,MPU5750162       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,98.611,98.624,98.692,98.758,98.816,98.926,99.048,99.153,99.312,99.425,99.518,99.575,99.677,99.744,99.741,99.767,99.79,99.815,99.816,99.81,99.839,99.859,99.942,99.996,100.018,100.0,100.061,100.099,100.123,100.132,100.142,100.131,100.132,100.259,
