series_id        ,sector_code,measure_code,duration_code,base_year,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
MPU5415193       ,5415,19,3,-,"Contribution of research and development (R&D) intensity to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415202       ,5415,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415203       ,5415,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415512       ,5415,51,2,2012,"Real sectoral output for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415513       ,5415,51,3,-,"Real sectoral output for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415552       ,5415,55,2,2012,"Energy input for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415553       ,5415,55,3,-,"Energy input for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415562       ,5415,56,2,2012,"Materials input for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415563       ,5415,56,3,-,"Materials input for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415572       ,5415,57,2,2012,"Services Input for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415573       ,5415,57,3,-,"Services Input for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415611       ,5415,61,1,-,"Sectoral output, billions of current dollars for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415621       ,5415,62,1,-,"Capital costs, billions of current dollars for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415631       ,5415,63,1,-,"Labor costs, billions of current dollars for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415641       ,5415,64,1,-,"Energy costs, billions of current dollars for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415651       ,5415,65,1,-,"Materials costs, billions of current dollars for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415661       ,5415,66,1,-,"Services costs, billions of current dollars for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415671       ,5415,67,1,-,"Capital share for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415681       ,5415,68,1,-,"Labor share for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415691       ,5415,69,1,-,"Energy share for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415701       ,5415,70,1,-,"Materials share for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415711       ,5415,71,1,-,"Services share for Computer systems design and related services (NAICS 5415), Levels",,1987,A01,2020,A01
MPU5415742       ,5415,74,2,2012,"Contribution of energy intensity to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415743       ,5415,74,3,-,"Contribution of energy intensity to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415762       ,5415,76,2,2012,"Contribution of materials intensity to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415763       ,5415,76,3,-,"Contribution of materials intensity to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415772       ,5415,77,2,2012,"Contribution of services intensity to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415773       ,5415,77,3,-,"Contribution of services intensity to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415782       ,5415,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415783       ,5415,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5450012       ,5450,1,2,2012,"Total factor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU5450013       ,5450,1,3,-,"Total factor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",4.0,1988,A01,2020,A01
MPU5450032       ,5450,3,2,2012,"Combined inputs for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU5450033       ,5450,3,3,-,"Combined inputs for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",6.0,1988,A01,2020,A01
MPU5450042       ,5450,4,2,2012,"Capital input for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU5450043       ,5450,4,3,-,"Capital input for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",0.0,1988,A01,2020,A01
MPU5450052       ,5450,5,2,2012,"Labor input for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",3.0,1987,A01,2020,A01
MPU5450053       ,5450,5,3,-,"Labor input for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",3.0,1988,A01,2020,A01
MPU5450062       ,5450,6,2,2012,"Labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",8.0,1987,A01,2020,A01
MPU5450063       ,5450,6,3,-,"Labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",8.0,1988,A01,2020,A01
MPU5450072       ,5450,7,2,2012,"Capital productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450073       ,5450,7,3,-,"Capital productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450082       ,5450,8,2,2012,"Capital intensity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450083       ,5450,8,3,-,"Capital intensity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450152       ,5450,15,2,2012,"Contribution of capital intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450153       ,5450,15,3,-,"Contribution of capital intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450162       ,5450,16,2,2012,"Contribution of information processing equipment (IPE) intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450163       ,5450,16,3,-,"Contribution of information processing equipment (IPE) intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450172       ,5450,17,2,2012,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450173       ,5450,17,3,-,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450182       ,5450,18,2,2012,"Contribution of labor composition to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450183       ,5450,18,3,-,"Contribution of labor composition to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450192       ,5450,19,2,2012,"Contribution of research and development (R&D) intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450193       ,5450,19,3,-,"Contribution of research and development (R&D) intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450202       ,5450,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450203       ,5450,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450512       ,5450,51,2,2012,"Real sectoral output for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450513       ,5450,51,3,-,"Real sectoral output for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450552       ,5450,55,2,2012,"Energy input for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450553       ,5450,55,3,-,"Energy input for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450562       ,5450,56,2,2012,"Materials input for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450563       ,5450,56,3,-,"Materials input for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450572       ,5450,57,2,2012,"Services Input for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450573       ,5450,57,3,-,"Services Input for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450611       ,5450,61,1,-,"Sectoral output, billions of current dollars for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450621       ,5450,62,1,-,"Capital costs, billions of current dollars for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450631       ,5450,63,1,-,"Labor costs, billions of current dollars for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450641       ,5450,64,1,-,"Energy costs, billions of current dollars for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450651       ,5450,65,1,-,"Materials costs, billions of current dollars for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450661       ,5450,66,1,-,"Services costs, billions of current dollars for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450671       ,5450,67,1,-,"Capital share for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450681       ,5450,68,1,-,"Labor share for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450691       ,5450,69,1,-,"Energy share for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450701       ,5450,70,1,-,"Materials share for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450711       ,5450,71,1,-,"Services share for Miscellaneous manufacturing (NAICS 339), Levels",,1987,A01,2020,A01
MPU5450742       ,5450,74,2,2012,"Contribution of energy intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450743       ,5450,74,3,-,"Contribution of energy intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450762       ,5450,76,2,2012,"Contribution of materials intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450763       ,5450,76,3,-,"Contribution of materials intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450772       ,5450,77,2,2012,"Contribution of services intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450773       ,5450,77,3,-,"Contribution of services intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5450782       ,5450,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), Indexes = 100.000",,1987,A01,2020,A01
MPU5450783       ,5450,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Miscellaneous manufacturing (NAICS 339), % Change Year Ago",,1988,A01,2020,A01
MPU5456012       ,5456,1,2,2012,"Total factor productivity for Professional and business services (NAICS 54-56), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU5456013       ,5456,1,3,-,"Total factor productivity for Professional and business services (NAICS 54-56), % Change Year Ago",4.0,1988,A01,2020,A01
MPU5456032       ,5456,3,2,2012,"Combined inputs for Professional and business services (NAICS 54-56), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU5456033       ,5456,3,3,-,"Combined inputs for Professional and business services (NAICS 54-56), % Change Year Ago",6.0,1988,A01,2020,A01
MPU5456042       ,5456,4,2,2012,"Capital input for Professional and business services (NAICS 54-56), Indexes = 100.000",0.0,1987,A01,2020,A01
