Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2016-05-31","20142583","20142584","Individual Income Taxes","96956137895.22","1037795650979.89","1014673017438.27","9","2","2","20","D","RSG","2","1.1","2016","3","2016","2","05","31"
"2016-05-31","20142583","20142585","Corporation Income Taxes","4541861917.68","162115828992.28","182684926072.43","9","3","3","30","D","RSG","2","1.2","2016","3","2016","2","05","31"
"2016-05-31","20142583","20142586","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2016","3","2016","2","05","31"
"2016-05-31","20142586","20142587","Employment and General Retirement","82859753927.32","697070656315.50","675584655435.73","9","5","5","50","D","RSG","3","1.3.1","2016","3","2016","2","05","31"
"2016-05-31","20142586","20142588","Unemployment Insurance","17786057400.16","39491312879.18","41675190903.83","9","6","6","60","D","RSG","3","1.3.2","2016","3","2016","2","05","31"
"2016-05-31","20142586","20142589","Other Retirement","303760130.27","2547204312.06","2391001301.35","9","7","7","70","D","RSG","3","1.3.3","2016","3","2016","2","05","31"
"2016-05-31","20142583","20142590","Excise Taxes","6805262454.27","52044174754.54","52986797645.09","9","8","8","80","D","RSG","2","1.4","2016","3","2016","2","05","31"
"2016-05-31","20142583","20142591","Estate and Gift Taxes","1492406312.87","14864277229.54","13858193734.23","9","9","9","90","D","RSG","2","1.5","2016","3","2016","2","05","31"
"2016-05-31","20142583","20142592","Customs Duties","2427390775.19","22898864116.12","23393136548.86","9","10","10","100","D","RSG","2","1.6","2016","3","2016","2","05","31"
"2016-05-31","20142583","20142593","Miscellaneous Receipts","11430800583.46","110426224983.51","96740184055.37","9","11","11","110","D","RSG","2","1.7","2016","3","2016","2","05","31"
"2016-05-31","20142583","20142594","Total","224603431396.44","2139254194562.62","2103987103135.16","9","12","12","120","T","SL","2","1.8","2016","3","2016","2","05","31"
"2016-05-31","null","20142595","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142596","National Defense","42258183078.44","390639284770.82","395067489008.83","9","14","14","140","D","F","2","2.1","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142597","International Affairs","2846413527.98","28188609545.79","33019958015.85","9","15","15","150","D","F","2","2.2","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142598","General Science, Space, and Technology","2209710286.48","19530089980.82","18540978718.39","9","16","16","160","D","F","2","2.3","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142599","Energy","412812356.72","2192430318.92","4466104519.40","9","17","17","170","D","F","2","2.4","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142600","Natural Resources and Environment","2764739620.35","23921988937.35","21051437265.50","9","18","18","180","D","F","2","2.5","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142601","Agriculture","136440244.17","21037422338.79","19768878592.36","9","19","19","190","D","F","2","2.6","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142602","Commerce and Housing Credit","-137231394.46","-22471459486.61","-27761071424.95","9","20","20","200","D","F","2","2.7","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142603","Transportation","7071163638.91","55609832127.33","53925941688.75","9","21","21","210","D","F","2","2.8","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142604","Community and Regional Development","1649742163.60","13019019902.74","14259656552.96","9","22","22","220","D","F","2","2.9","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142605","Education, Training, Employment, and Social Services","7548260003.86","69214525292.78","67423630258.33","9","23","23","230","D","F","2","2.10","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142606","Health","40129241958.02","331613375809.50","309278115559.31","9","24","24","240","D","F","2","2.11","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142607","Medicare","26091791803.98","374800940726.86","359155575778.81","9","25","25","250","D","F","2","2.12","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142608","Income Security","29954086733.20","368601827487.39","369207657186.68","9","26","26","260","D","F","2","2.13","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142609","Social Security","76395756497.10","605037967780.99","585067624603.25","9","27","27","270","D","F","2","2.14","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142610","Veterans Benefits and Services","7142397783.29","110712193888.18","105084438156.31","9","28","28","280","D","F","2","2.15","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142611","Administration of Justice","4390869409.62","37151948878.49","34897910242.82","9","29","29","290","D","F","2","2.16","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142612","General Government","4481999983.48","10603491685.53","9571715260.98","9","30","30","300","D","F","2","2.17","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142613","Net Interest","27868277689.92","176340728866.57","159485391490.81","9","31","31","320","D","F","2","2.18","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142615","Undistributed Offsetting Receipts","-6103811143.68","-69390955308.25","-60676706670.93","9","32","32","330","D","F","2","2.19","2016","3","2016","2","05","31"
"2016-05-31","20142595","20142616","Total","277110844240.98","2546353263543.99","2470834724803.46","9","33","33","340","T","SL","2","2.20","2016","3","2016","2","05","31"
"2016-04-30","null","19544051","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2016","3","2016","2","04","30"
"2016-04-30","19544051","19544052","Individual Income Taxes","266171676151.65","940839513084.67","929638192837.21","9","2","2","20","D","RSG","2","1.1","2016","3","2016","2","04","30"
"2016-04-30","19544051","19544053","Corporation Income Taxes","35667010223.84","157573967074.60","175344670117.13","9","3","3","30","D","RSG","2","1.2","2016","3","2016","2","04","30"
"2016-04-30","19544051","19544054","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2016","3","2016","2","04","30"
"2016-04-30","19544054","19544055","Employment and General Retirement","109529055342.58","614210902388.18","596620100010.87","9","5","5","50","D","RSG","3","1.3.1","2016","3","2016","2","04","30"
"2016-04-30","19544054","19544056","Unemployment Insurance","5425653988.81","21705255479.02","26470889927.94","9","6","6","60","D","RSG","3","1.3.2","2016","3","2016","2","04","30"
"2016-04-30","19544054","19544057","Other Retirement","305512903.79","2243444181.79","2104743191.27","9","7","7","70","D","RSG","3","1.3.3","2016","3","2016","2","04","30"
"2016-04-30","19544051","19544058","Excise Taxes","5987340116.17","45238912300.27","45584282439.51","9","8","8","80","D","RSG","2","1.4","2016","3","2016","2","04","30"
"2016-04-30","19544051","19544059","Estate and Gift Taxes","3148284226.15","13371870916.67","12155542032.95","9","9","9","90","D","RSG","2","1.5","2016","3","2016","2","04","30"
"2016-04-30","19544051","19544060","Customs Duties","2797897377.52","20471473340.93","20845305877.22","9","10","10","100","D","RSG","2","1.6","2016","3","2016","2","04","30"
"2016-04-30","19544051","19544061","Miscellaneous Receipts","9399914104.02","98995427345.87","82837549283.37","9","11","11","110","D","RSG","2","1.7","2016","3","2016","2","04","30"
"2016-04-30","19544051","19544062","Total","438432344434.53","1914650766112.00","1891601275717.47","9","12","12","120","T","SL","2","1.8","2016","3","2016","2","04","30"
"2016-04-30","null","19544063","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544064","National Defense","49325382484.11","348381085285.62","346830406160.72","9","14","14","140","D","F","2","2.1","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544065","International Affairs","3168682162.92","25342196017.81","30689664471.70","9","15","15","150","D","F","2","2.2","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544066","General Science, Space, and Technology","2616869540.71","17320379694.34","16433278659.85","9","16","16","160","D","F","2","2.3","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544067","Energy","174365051.62","1779617962.20","4222436421.21","9","17","17","170","D","F","2","2.4","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544068","Natural Resources and Environment","2733170466.70","21157249317.00","18571144746.53","9","18","18","180","D","F","2","2.5","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544069","Agriculture","46015805.47","20901077736.97","19583929252.07","9","19","19","190","D","F","2","2.6","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544070","Commerce and Housing Credit","-10072764393.99","-22334229174.67","-16570169570.76","9","20","20","200","D","F","2","2.7","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544071","Transportation","6369205126.41","48538724443.20","46839435906.55","9","21","21","210","D","F","2","2.8","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544072","Community and Regional Development","1639801801.20","11369277815.40","12808214642.74","9","22","22","220","D","F","2","2.9","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544073","Education, Training, Employment, and Social Services","7696586102.57","61666265288.92","60193409208.12","9","23","23","230","D","F","2","2.10","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544074","Health","40565914600.05","291484133851.48","271616322772.58","9","24","24","240","D","F","2","2.11","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544075","Medicare","68383814665.79","348709148922.88","313249785428.58","9","25","25","250","D","F","2","2.12","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544076","Income Security","51918782939.47","338647740754.19","331934150630.93","9","26","26","260","D","F","2","2.13","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544077","Social Security","76381528830.50","528642211283.89","510577153879.95","9","27","27","270","D","F","2","2.14","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544078","Veterans Benefits and Services","20049536220.37","103569796104.89","92138820852.25","9","28","28","280","D","F","2","2.15","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544079","Administration of Justice","4577737342.76","32761079468.87","30883051541.85","9","29","29","290","D","F","2","2.16","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544080","General Government","-1876264585.65","6121397637.06","7418971830.11","9","30","30","300","D","F","2","2.17","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544081","Net Interest","22233868495.13","148472451176.65","131950052332.05","9","31","31","320","D","F","2","2.18","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544083","Undistributed Offsetting Receipts","-13951760058.29","-63287144164.57","-54997595846.60","9","32","32","330","D","F","2","2.19","2016","3","2016","2","04","30"
"2016-04-30","19544063","19544084","Total","331980472597.85","2269242459422.13","2174372463320.43","9","33","33","340","T","SL","2","2.20","2016","3","2016","2","04","30"
"2016-03-31","null","19205772","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2016","2","2016","1","03","31"
"2016-03-31","19205772","19205773","Individual Income Taxes","77143908928.15","674667836933.02","641433957920.53","9","2","2","20","D","RSG","2","1.1","2016","2","2016","1","03","31"
"2016-03-31","19205772","19205774","Corporation Income Taxes","33270732492.08","121906956850.76","132114262432.66","9","3","3","30","D","RSG","2","1.2","2016","2","2016","1","03","31"
"2016-03-31","19205772","19205775","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2016","2","2016","1","03","31"
"2016-03-31","19205775","19205776","Employment and General Retirement","93937576847.25","504681847045.60","489886845979.05","9","5","5","50","D","RSG","3","1.3.1","2016","2","2016","1","03","31"
"2016-03-31","19205775","19205777","Unemployment Insurance","467426079.78","16279601490.21","16975055795.17","9","6","6","60","D","RSG","3","1.3.2","2016","2","2016","1","03","31"
"2016-03-31","19205775","19205778","Other Retirement","332814672.17","1937931278.00","1804127514.37","9","7","7","70","D","RSG","3","1.3.3","2016","2","2016","1","03","31"
"2016-03-31","19205772","19205779","Excise Taxes","6599505300.59","39251572184.10","39412209331.48","9","8","8","80","D","RSG","2","1.4","2016","2","2016","1","03","31"
"2016-03-31","19205772","19205780","Estate and Gift Taxes","1600978378.62","10223586690.52","8910685158.26","9","9","9","90","D","RSG","2","1.5","2016","2","2016","1","03","31"
"2016-03-31","19205772","19205781","Customs Duties","2873248637.65","17673575963.41","17415531135.54","9","10","10","100","D","RSG","2","1.6","2016","2","2016","1","03","31"
"2016-03-31","19205772","19205782","Miscellaneous Receipts","11621635625.04","89595513241.85","71847359659.89","9","11","11","110","D","RSG","2","1.7","2016","2","2016","1","03","31"
"2016-03-31","19205772","19205783","Total","227847826961.33","1476218421677.47","1419800034926.95","9","12","12","120","T","SL","2","1.8","2016","2","2016","1","03","31"
"2016-03-31","null","19205784","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2016","2","2016","1","03","31"
