Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Current Year Budget Estimate Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2015-12-31","17620130","17620226","Department of the Treasury:","null","null","null","null","3","32","32","350","S","C","2","2.16","2016","1","2015","4","12","31"
"2015-12-31","17620226","17620230","Interest on Treasury Debt Securities (Gross)","85679394151.73","123859783268.30","118589466403.95","396407000000.00","3","33","33","360","D","P","3","2.16.1","2016","1","2015","4","12","31"
"2015-12-31","17620226","17620234","Other","3320509320.48","14258501692.61","4699532813.94","77376000000.00","3","34","34","370","D","P","3","2.16.2","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620238","Department of Veterans Affairs","21130946423.30","48465003980.71","43555342213.73","157921000000.00","3","35","35","375","D","C","2","2.17","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620242","Corps of Engineers","595628559.69","1346669084.90","1732822962.39","6782000000.00","3","36","36","377","D","C","2","2.18","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620246","Other Defense Civil Programs","9817627620.16","20591817334.04","22031158353.68","64742000000.00","3","37","37","378","D","C","2","2.19","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620250","Environmental Protection Agency","800929890.40","2476870971.38","2516040442.60","7097000000.00","3","38","38","380","D","C","2","2.20","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620254","Executive Office of the President","39217263.51","100483226.44","89463295.87","400000000.00","3","39","39","385","D","C","2","2.21","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620256","General Services Administration","177823286.23","-44443693.25","-233040641.98","-1556000000.00","3","40","40","390","D","C","2","2.22","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620258","International Assistance Programs","2040888060.74","4406906083.43","6594859512.06","19942000000.00","3","41","41","395","D","C","2","2.23","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620260","National Aeronautics and Space Administration","2265241568.49","5143029191.86","5074266855.80","18097000000.00","3","42","42","400","D","C","2","2.24","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620262","National Science Foundation","510446439.01","1588697168.31","1454059132.75","7082000000.00","3","43","43","405","D","C","2","2.25","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620264","Office of Personnel Management","7089677171.18","22557841006.82","22626590823.97","96508000000.00","3","44","44","410","D","C","2","2.26","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620266","Small Business Administration","74235185.55","208410590.47","192979108.44","-571000000.00","3","45","45","420","D","C","2","2.27","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620268","Social Security Administration","110718571786.76","269566328860.26","234122495946.50","946402000000.00","3","46","46","423","D","C","2","2.28","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620270","Independent Agencies","665901267.45","6474449400.48","4131489351.80","17388000000.00","3","47","47","440","D","C","2","2.29","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620272","Allowances","null","null","null","500000000.00","3","48","48","450","D","SL","2","2.30","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620274","Undistributed Offsetting Receipts:","null","null","null","null","3","49","49","460","S","SL","2","2.31","2016","1","2015","4","12","31"
"2015-12-31","17620274","17620276","Interest","-64689097617.39","-62123672868.68","-58684009787.52","-137811000000.00","3","50","50","470","D","UORG","3","2.31.1","2016","1","2015","4","12","31"
"2015-12-31","17620274","17620278","Other","-6225068248.44","-31298620160.93","-30976579393.45","-129508000000.00","3","51","51","480","D","UORG","3","2.31.2","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620280","Total Outlays","364074656649.90","981190258611.47","916148425374.12","3702980000000.00","3","52","52","490","T","SLB","2","2.32","2016","1","2015","4","12","31"
"2015-12-31","17620280","17620283","(On-Budget)","309048769811.70","786661877460.61","761618077025.63","2959432000000.00","3","53","53","500","T","SLB","3","2.32.1","2016","1","2015","4","12","31"
"2015-12-31","17620280","17620286","(Off-Budget)","55025886838.20","194528381150.86","154530348348.49","743548000000.00","3","54","54","510","T","SLB","3","2.32.2","2016","1","2015","4","12","31"
"2015-12-31","17620130","17620289","Surplus (+) or Deficit (-)","-14443943853.50","-215545500491.71","-176666549913.11","-454511000000.00","3","55","55","520","T","SLB","2","2.33","2016","1","2015","4","12","31"
"2015-12-31","17620289","17620292","(On-Budget)","-16809942744.73","-193049005070.28","-185692037960.43","-482286000000.00","3","56","56","530","T","SLB","3","2.33.1","2016","1","2015","4","12","31"
"2015-12-31","17620289","17620295","(Off-Budget)","2365998891.23","-22496495421.43","9025488047.32","27775000000.00","3","57","57","540","T","SLB","3","2.33.2","2016","1","2015","4","12","31"
"2015-11-30","null","17063682","Budget Receipts","null","null","null","null","3","1","1","10","S","SLB","1","1","2016","1","2015","4","11","30"
"2015-11-30","17063682","17063684","Individual Income Taxes","93615263624.22","202835241345.19","192618689021.23","1540274000000.00","3","2","2","20","D","RSG","2","1.1","2016","1","2015","4","11","30"
"2015-11-30","17063682","17063689","Corporation Income Taxes","3672591699.75","7928384449.54","12810312759.15","346895000000.00","3","3","3","30","D","RSG","2","1.2","2016","1","2015","4","11","30"
"2015-11-30","17063682","17063691","Social Insurance and Retirement Receipts:","null","null","null","null","3","4","4","40","S","RSG","2","1.3","2016","1","2015","4","11","30"
"2015-11-30","17063691","17063696","Employment and General Retirement (Off-Budget)","59528000000.00","114640000000.00","108521990615.01","771323000000.00","3","5","5","50","D","SL","3","1.3.1","2016","1","2015","4","11","30"
"2015-11-30","17063691","17063701","Employment and General Retirement (On-Budget)","20914233657.63","40184032405.09","37740540278.95","240458000000.00","3","6","6","60","D","SL","3","1.3.2","2016","1","2015","4","11","30"
"2015-11-30","17063691","17063707","Unemployment Insurance","4829707669.68","6985236405.89","6401234749.04","54980000000.00","3","7","7","70","D","RSG","3","1.3.3","2016","1","2015","4","11","30"
"2015-11-30","17063691","17063709","Other Retirement","296518298.84","607380253.23","572263357.34","3660000000.00","3","8","8","80","D","RSG","3","1.3.4","2016","1","2015","4","11","30"
"2015-11-30","17063682","17063713","Excise Taxes","7568298233.69","13145763497.49","13184671263.71","96146000000.00","3","9","9","90","D","RSG","2","1.4","2016","1","2015","4","11","30"
"2015-11-30","17063682","17063715","Estate and Gift Taxes","1712507472.02","3844846092.57","2926026780.84","19660000000.00","3","10","10","100","D","RSG","2","1.5","2016","1","2015","4","11","30"
"2015-11-30","17063682","17063719","Customs Duties","2886781801.53","6322278337.89","6449033261.30","36332000000.00","3","11","11","110","D","RSG","2","1.6","2016","1","2015","4","11","30"
"2015-11-30","17063682","17063721","Miscellaneous Receipts","9943897477.26","19520882536.47","22930126725.75","138741000000.00","3","12","12","120","D","RSG","2","1.7","2016","1","2015","4","11","30"
"2015-11-30","17063682","17063727","Total Receipts","204967799934.62","416014045323.36","404154888812.32","3248469000000.00","3","13","13","130","T","SLB","2","1.8","2016","1","2015","4","11","30"
"2015-11-30","17063727","17063733","(On-Budget)","145439799934.62","301374045323.36","295632898197.31","2477146000000.00","3","14","14","140","T","SLB","3","1.8.1","2016","1","2015","4","11","30"
"2015-11-30","17063727","17063738","(Off-Budget)","59528000000.00","114640000000.00","108521990615.01","771323000000.00","3","15","15","150","T","SLB","3","1.8.2","2016","1","2015","4","11","30"
"2015-11-30","null","17063740","Budget Outlays","null","null","null","null","3","16","16","160","S","SLB","1","2","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063744","Legislative Branch","338768104.42","735292760.17","713764160.84","4899000000.00","3","17","17","170","D","C","2","2.1","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063748","Judicial Branch","583839014.89","1194923904.54","1072838804.29","7567000000.00","3","18","18","180","D","C","2","2.2","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063752","Department of Agriculture","15988175168.51","33374868020.19","30013038475.25","144654000000.00","3","19","19","210","D","C","2","2.3","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063756","Department of Commerce","748266695.58","1392601600.53","1341698178.13","9855000000.00","3","20","20","220","D","C","2","2.4","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063760","Department of Defense--Military Programs","41427129281.40","99131652645.26","96737022932.20","566426000000.00","3","21","21","230","D","C","2","2.5","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063764","Department of Education","5499723736.54","8969330604.54","10021295006.58","92295000000.00","3","22","22","250","D","C","2","2.6","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063768","Department of Energy","1388811249.21","3932651072.89","4322198844.07","25892000000.00","3","23","23","260","D","C","2","2.7","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063772","Department of Health and Human Services","60939695391.90","177853624862.19","162774361890.74","1029859000000.00","3","24","24","275","D","C","2","2.8","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063776","Department of Homeland Security","3158426566.95","6970418758.24","7001092122.33","41164000000.00","3","25","25","280","D","C","2","2.9","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063780","Department of Housing and Urban Development","3405556914.77","6621330780.75","5862408017.86","36378000000.00","3","26","26","290","D","C","2","2.10","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063784","Department of the Interior","780426505.87","1695492753.71","1570782174.73","13189000000.00","3","27","27","300","D","C","2","2.11","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063788","Department of Justice","2380642454.77","4547642612.23","-3635614038.05","30647000000.00","3","28","28","310","D","C","2","2.12","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063792","Department of Labor","3820829934.33","671771477.24","3270789821.40","46548000000.00","3","29","29","320","D","C","2","2.13","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063796","Department of State","2219878307.40","4803161582.64","4342701484.82","29310000000.00","3","30","30","330","D","C","2","2.14","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063800","Department of Transportation","7457770883.10","11656440128.15","12473089133.89","77099000000.00","3","31","31","340","D","C","2","2.15","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063804","Department of the Treasury:","null","null","null","null","3","32","32","350","S","C","2","2.16","2016","1","2015","4","11","30"
"2015-11-30","17063804","17063808","Interest on Treasury Debt Securities (Gross)","21390887223.46","38180389116.57","32129228837.97","396407000000.00","3","33","33","360","D","P","3","2.16.1","2016","1","2015","4","11","30"
"2015-11-30","17063804","17063812","Other","6440906804.86","10937992372.13","8128779614.97","77376000000.00","3","34","34","370","D","P","3","2.16.2","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063816","Department of Veterans Affairs","6701386355.91","27334057557.41","24708626543.92","157921000000.00","3","35","35","375","D","C","2","2.17","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063818","Corps of Engineers","665266036.41","751040525.21","1049118119.82","6782000000.00","3","36","36","377","D","C","2","2.18","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063822","Other Defense Civil Programs","1265736249.85","10774189713.88","11817903860.75","64742000000.00","3","37","37","378","D","C","2","2.19","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063824","Environmental Protection Agency","827689683.30","1675941080.98","1663423075.46","7097000000.00","3","38","38","380","D","C","2","2.20","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063828","Executive Office of the President","30137908.15","61265962.93","56119073.81","400000000.00","3","39","39","385","D","C","2","2.21","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063830","General Services Administration","-188387787.72","-222266979.48","-236213228.58","-1556000000.00","3","40","40","390","D","C","2","2.22","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063834","International Assistance Programs","2682147622.10","2366018022.69","4276010902.78","19942000000.00","3","41","41","395","D","C","2","2.23","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063836","National Aeronautics and Space Administration","1560091828.58","2877787623.37","2745375572.35","18097000000.00","3","42","42","400","D","C","2","2.24","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063839","National Science Foundation","540219123.93","1078250729.30","951502201.75","7082000000.00","3","43","43","405","D","C","2","2.25","2016","1","2015","4","11","30"
"2015-11-30","17063740","17063841","Office of Personnel Management","7339176573.93","15468163835.64","15268685197.13","96508000000.00","3","44","44","410","D","C","2","2.26","2016","1","2015","4","11","30"
